file_name	url	most_common_town	most_mentioned_year	most_common_state	has_climate	has_community	total_words	total_pages	first100words	flood_count	storm_count	heat_count	air_pollution_count	indoor_air_quality_count	chemical_hazards_count	extreme_precipitation_count	fire_count	flood_percent	storm_percent	heat_percent	air_pollution_percent	indoor_air_quality_percent	chemical_hazards_percent	extreme_precipitation_percent	fire_percent	workshop_count	mapping_count	survey_count	conversation_count	community_meeting_count	small_group_discussion_count	inform_count	workshop_percent	mapping_percent	survey_percent	conversation_percent	community_meeting_percent	small_group_discussion_percent	inform_percent	town_name	is_ACRES_town	is_INNER_CORE	is_MASS	duplicated	pass_checks2	Manual.Check
arlingtonurl60.json	https://www.naturalheritage.state.pa.us/ccvi/ccvi_final_report.pdf	arlington	2010	pennsylvania	1	1	57225	234	Identifying Species in Pennsylvania Potentially Vulnerable to Climate Change June 2011 Pennsylvania	49	29	0	0	0	13	15	26	37.121	21.97	0	0	0	9.848	11.364	19.697	0	0	45	0	0	0	0	0	0	100	0	0	0	0	ARLINGTON	TRUE	TRUE	FALSE	FALSE	FALSE	
arlingtonurl65.json	https://unfccc.int/sites/default/files/resource/US%202022%20NC8-BR5.pdf	washington	2020	washington	1	1	121460	440	TABLE OF CONTENTS CHAPTER 1. EXECUTIVE SUMMARY ....................................................	91	105	27	690	19	5	40	64	8.742	10.086	2.594	66.282	1.825	0.48	3.842	6.148	22	0	74	0	35	9	0	15.714	0	52.857	0	25	6.429	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl61.json	https://abag.ca.gov/sites/default/files/disaster_resilience_a_national_imperative.pdf	washington	2011	washington	1	1	88691	217	This PDF is available from The National Academies Press at http://www.nap.edu/catalog.php?record_id	237	219	3	1	3	3	18	18	47.211	43.625	0.598	0.199	0.598	0.598	3.586	3.586	28	0	26	7	21	12	1	29.474	0	27.368	7.368	22.105	12.632	1.053	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl7.json	https://www.astho.org/globalassets/pdf/extreme-weather-and-climate-readiness-toolkit.pdf	washington	2012	california	1	1	32270	114	Extreme Weather and Climate Readiness: Toolkit for State and Territorial Health Departments A Proje	48	245	37	89	8	17	25	15	9.917	50.62	7.645	18.388	1.653	3.512	5.165	3.099	2	0	81	0	1	0	0	2.381	0	96.429	0	1.19	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	EXCLUDE
arlingtonurl62.json	http://midatlanticocean.org/wp-content/uploads/2018/05/Climate-Change-Vulnerabilities-in-the-Coastal-Mid-Atlantic-Region.pdf	norfolk	2017	new york	1	1	49375	160	May 2018 Climate Change Vulnerabilities in the Coastal Mid-Atlantic Region Center for the Blue Econ	653	63	1	1	0	1	12	1	89.208	8.607	0.137	0.137	0	0.137	1.639	0.137	10	0	29	0	0	0	0	25.641	0	74.359	0	0	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl67.json	https://www.esd.ornl.gov/eess/Infrastructure.pdf	boston	2011	new york	1	1	37461	119	DISCLAIMER This report was prepared as an account of work sponsored by an agency of the United Stat	218	179	29	19	1	0	26	5	45.702	37.526	6.08	3.983	0.21	0	5.451	1.048	20	0	21	0	4	0	0	44.444	0	46.667	0	8.889	0	0	ARLINGTON	FALSE	TRUE	FALSE	FALSE	FALSE	
arlingtonurl68.json	https://wvdnr.gov/wp-content/uploads/2024/01/CheatCanyon.CFA_.ActionPlan.12.14.23.pdf	boston	2015	west virginia	1	1	21320	100	Action Plan for the Cheat Canyon Conservation Focus Area December, 2023Executive Summary ..........	73	15	1	0	0	2	16	6	64.602	13.274	0.885	0	0	1.77	14.159	5.31	8	0	34	0	18	0	0	13.333	0	56.667	0	30	0	0	ARLINGTON	FALSE	TRUE	FALSE	FALSE	FALSE	
arlingtonurl66.json	https://www.exeloncorp.com/sustainability/Documents/dwnld_Exelon_CSR%20(1).pdf	clinton	2020	maryland	1	1	56354	147	2020 Exelon Corporation Sustainability ReportContents 3 9 21 40 56 70 83 98 116 127 3 A Message fro	9	60	2	142	0	4	4	0	4.072	27.149	0.905	64.253	0	1.81	1.81	0	1	0	54	3	13	2	0	1.37	0	73.973	4.11	17.808	2.74	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl73.json	https://www.climatelinks.org/sites/default/files/asset/document/Multi-Criteria%2520Analysis_CLEARED_0.pdf	arlington	2007	vermont	1	1	6038	20	ANALYZING CLIMATE CHANGE ADAPTATION OPTIONS USING MULTI-CRITERIA ANALYSIS JANUARY 2013 This report 	4	3	0	0	0	1	1	0	44.444	33.333	0	0	0	11.111	11.111	0	3	0	4	2	0	0	0	33.333	0	44.444	22.222	0	0	0	ARLINGTON	TRUE	TRUE	FALSE	FALSE	FALSE	
arlingtonurl71.json	https://www.greenribboncommission.org/wp-content/uploads/2018/05/Feasibility-of-Harbor-wide-Barriers-Report.pdf	boston	2016	massachusetts	1	1	104255	250	Feasibility of Harbor-wide Barrier Systems Preliminary Analysis for Boston Harbor Sustainable Solut	1117	359	5	3	0	12	22	0	73.584	23.65	0.329	0.198	0	0.791	1.449	0	1	0	38	9	0	0	0	2.083	0	79.167	18.75	0	0	0	ARLINGTON	FALSE	TRUE	TRUE	FALSE	TRUE	INCLUDE
arlingtonurl72.json	https://www.wto.org/english/res_e/booksp_e/wtr21_e/00_wtr21_e.pdf	washington	2020	washington	1	1	138091	212	WORLD TRADE Economic 2021 resilience REPORT and tradeWhat is the World The World Trade Report is an	44	54	1	15	4	10	22	3	28.758	35.294	0.654	9.804	2.614	6.536	14.379	1.961	11	0	31	0	12	1	0	20	0	56.364	0	21.818	1.818	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl74.json	https://www.ucsusa.org/sites/default/files/2019-09/Overwhelming-Risk-Full-Report.pdf	florida	2013	florida	1	1	22061	30	O verwhelming Risk Rethinking Flood Insurance in a World of Rising Seas S TORMS STRIKE THE U.S. COA	433	242	0	0	0	0	31	0	61.331	34.278	0	0	0	0	4.391	0	1	0	1	0	3	0	0	20	0	20	0	60	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl76.json	https://assets.new.siemens.com/siemens/assets/api/uuid:18bfd2fa-8ba0-440a-933d-ed72ca099bc5/Smart-Communities-Rethinking-Infrastructure-ICMA-Report.pdf	arlington	2017	texas	0	1	10725	24	SMART COMMUNITIES: Rethinking InfrastructureICMA, the International City/County Management Associat	23	12	0	2	1	1	2	0	56.098	29.268	0	4.878	2.439	2.439	4.878	0	1	0	6	6	4	0	0	5.882	0	35.294	35.294	23.529	0	0	ARLINGTON	TRUE	TRUE	FALSE	FALSE	FALSE	
arlingtonurl75.json	https://www.urban.org/sites/default/files/2024-05/Equitable_Access_to_Quality_Climate_Infrastructure_Jobs-Endnotes-FINAL.pdf	washington	2023	washington	1	1	19068	60	BUILDING AMERICA’S WORKFORCE RESEARCH REPORT Equitable Access to Quality Climate Infrastructure Job	0	7	0	0	1	0	2	0	0	70	0	0	10	0	20	0	3	0	10	38	5	11	2	4.348	0	14.493	55.072	7.246	15.942	2.899	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl70.json	http://www.cnhp.colostate.edu/download/documents/2015/CCVA_for_Colorado_BLM_final.pdf	arlington	2014	colorado	1	1	180022	573	Climate Change Vulnerability Assessment for Colorado Bureau of Land Management December 2015CNHP’s 	191	261	10	0	1	4	266	87	23.293	31.829	1.22	0	0.122	0.488	32.439	10.61	18	0	243	0	0	0	0	6.897	0	93.103	0	0	0	0	ARLINGTON	TRUE	TRUE	FALSE	FALSE	FALSE	
arlingtonurl8.json	https://cms5.revize.com/revize/chelseama/Document_Center/Departments/Housing%20&%20Community%20Development/Environment%20and%20Climate%20Resilience/North%20Suffolk%20Office%20of%20Resilience%20and%20Sustainability/chelsea_hazard_mitigation_plan_2022_update_-_adopted_07-08-22.pdf	chelsea	2022	massachusetts	1	1	43534	165	CITY OF CHELSEA HAZARD MITIGATION PLAN 2022 UPDATE \ Final Plan Adopted July 8, 2022[This page inte	480	565	80	13	3	0	146	43	36.09	42.481	6.015	0.977	0.226	0	10.977	3.233	4	0	21	0	51	0	2	5.128	0	26.923	0	65.385	0	2.564	ARLINGTON	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
arlingtonurl78.json	https://www.ipcc.ch/site/assets/uploads/2018/02/ar4-wg2-chapter14-1.pdf	washington	2002	washington	1	1	11521	36	14 North America Coordinating Lead Authors: ChristopherB.Field(USA),LindaD.Mortsch(Canada) Lead Aut	72	120	3	18	0	1	38	29	25.623	42.705	1.068	6.406	0	0.356	13.523	10.32	26	0	28	0	0	1	0	47.273	0	50.909	0	0	1.818	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl77.json	https://www.nfwf.org/sites/default/files/coastalresilience/Documents/delaware-bay-and-coastal-watersheds-coastal-resilience-assessment.pdf	wilmington	2017	delaware	1	1	53156	182	Coastal Resilience Assessment of the Delaware Bay and Coastal WatershedsSuggested Citation: Crist, 	441	189	2	0	0	0	13	0	68.372	29.302	0.31	0	0	0	2.016	0	24	0	25	0	3	0	0	46.154	0	48.077	0	5.769	0	0	ARLINGTON	TRUE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl81.json	https://www.fishwildlife.org/application/files/1115/8257/8108/CALA_Previous_Winners.pdf	florida	2018	colorado	1	1	6999	16	PREVIOUS WINNERS 2019 WINNERS Federal Agency: Tidal Marsh and Barrier Beach Restoration, Prime Hook	2	24	0	0	0	0	10	3	5.128	61.538	0	0	0	0	25.641	7.692	10	0	2	0	5	3	0	50	0	10	0	25	15	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl79.json	https://toolkit.climate.gov/sites/default/files/Regional_Climate_Vulnerabilities_and_Resilience_Solutions_0.pdf	washington	2014	alaska	1	1	113724	193	Climate Change and the U.S. Energy Sector: Regional Vulnerabilities and Resilience Solutions Octobe	675	1001	128	1	0	6	115	132	32.799	48.639	6.22	0.049	0	0.292	5.588	6.414	9	0	22	0	2	0	0	27.273	0	66.667	0	6.061	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl83.json	https://blogs.edf.org/markets/wp-content/blogs.dir/32/files/2023/01/Inclusive-Insurance-Report.pdf	washington	2022	washington	1	1	24211	62	Inclusive Insurance for Climate-Related Disasters A Roadmap for the United States January 2023Ackno	91	49	0	0	1	0	8	22	53.216	28.655	0	0	0.585	0	4.678	12.865	2	0	11	22	0	0	0	5.714	0	31.429	62.857	0	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl82.json	https://www.rva.gov/sites/default/files/2023-01/FullDocumentRVAgreenClimateEquityActionPlan2030.pdf	richmond	2021	virginia	1	1	137490	566	Climate Equity Action Plan 2030 Equitable climate action for a healthy and resilient RichmondRVAgre	399	184	154	222	4	21	80	11	37.116	17.116	14.326	20.651	0.372	1.953	7.442	1.023	118	0	126	117	85	141	2	20.034	0	21.392	19.864	14.431	23.939	0.34	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl84.json	https://www.sec.gov/comments/s7-10-22/s71022-20131579-301946.pdf	washington	2022	california	1	1	75765	191	Ms. Vanessa Countryman Secretary Securities and Exchange Commission 100 F Street NE Washington, DC 	28	46	3	332	0	3	3	12	6.557	10.773	0.703	77.752	0	0.703	0.703	2.81	5	0	36	0	2	3	0	10.87	0	78.261	0	4.348	6.522	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl80.json	https://nca2018.globalchange.gov/downloads/NCA4_Ch18_Northeast_Full.pdf	washington	2017	new york	1	1	36155	74	Impacts, Risks, and Adaptation in the United States: Fourth National Climate Assessment, Volume II 	170	115	49	31	4	7	21	6	42.184	28.536	12.159	7.692	0.993	1.737	5.211	1.489	5	0	40	0	1	0	0	10.87	0	86.957	0	2.174	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl86.json	https://www.sec.gov/comments/s7-10-22/s71022-20131996-302457.pdf	sharon	1970	new york	1	1	179409	902	JSIERRA · CLUB 16 June 2022 Vanessa Countryman, Secretary Securities and Exchange Commission 100 F 	14	62	5	13	2	4	22	38	8.75	38.75	3.125	8.125	1.25	2.5	13.75	23.75	0	0	255	0	1	0	0	0	0	99.609	0	0.391	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl10.json	https://kresge.org/sites/default/files/Bounce-Forward-Urban-Resilience-in-Era-of-Climate-Change-2015.pdf	washington	2013	new york	1	1	13471	48	A Strategy Paper from Island Press and The Kresge Foundation BOUNCE FORWARD Urban Resilience in the	14	18	3	1	0	0	3	1	35	45	7.5	2.5	0	0	7.5	2.5	2	0	3	19	3	0	0	7.407	0	11.111	70.37	11.111	0	0	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl1.json	https://www.cambridgema.gov/-/media/Files/CDD/Climate/resilientcambridge/resilientcityresilientpeople.pdf	cambridge	2018	massachusetts	1	1	4032	36	Resilient City ↓ Resilient PeopleThis a public summary for Resilient Cambridge. 6 What is climate c	67	38	8	0	0	0	1	0	58.772	33.333	7.018	0	0	0	0.877	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	BELMONT	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
arlingtonurl87.json	https://www.nan.usace.army.mil/Portals/37/NYNJHATS%20Draft%20Integrated%20Feasibility%20Report%20Tier%201%20EIS.pdf	hudson	2022	new jersey	1	1	275874	569	Draft Integrated Feasibility Report and Tier 1 Environmental Impact Statement NEW YORK-NEW JERSEY H	2298	1650	3	55	14	36	86	2	55.454	39.817	0.072	1.327	0.338	0.869	2.075	0.048	11	0	124	1	14	0	0	7.333	0	82.667	0.667	9.333	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl85.json	https://www.iwmi.cgiar.org/Publications/Other/PDF/adaptations-thirst-gca-background-paper.pdf	washington	2019	washington	1	1	23918	42	BACKGROUND PAPER ADAPTATION’S THIRST: ACCELERATING THE CONVERGENCE OF WATER AND CLIMATE ACTION Lead	75	16	1	0	2	2	60	0	48.077	10.256	0.641	0	1.282	1.282	38.462	0	3	0	5	0	10	0	0	16.667	0	27.778	0	55.556	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl11.json	https://www.town.hull.ma.us/sites/g/files/vyhlif3286/f/uploads/hullcl_1.pdf	hull	2011	washington	1	1	30403	107	Coastal Climate Change Vulnerability Assessment and Adaptation Study Town Hull, MA June 30, 2016 Fi	784	163	0	0	2	7	45	0	78.322	16.284	0	0	0.2	0.699	4.496	0	0	0	8	0	4	0	0	0	0	66.667	0	33.333	0	0	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
arlingtonurl9.json	https://www.lincolninst.edu/app/uploads/legacy-files/pubfiles/2019_inquiry_mystic_river_climate_equity_rappaport.pdf	boston	2019	massachusetts	1	1	9348	28	Mystic River: A Quest for Climate Equity LINCOLN INSTITUTE OF LAND POLICY 1 2019 INQUIRY CASE STUDY	55	43	5	2	1	2	6	1	47.826	37.391	4.348	1.739	0.87	1.739	5.217	0.87	4	0	5	0	4	0	0	30.769	0	38.462	0	30.769	0	0	ARLINGTON	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
belmonturl13.json	https://dalton-ma.gov/wp-content/uploads/2022/04/Dalton-MA-Multi-Hazard-Plan-Adopted.pdf	dalton	2013	massachusetts	1	1	60774	209	DALTON MULTI-HAZARD MITIGATION PLAN UPDATE 2018 Town of Dalton, Massachusetts December 2018Acknowle	666	787	19	4	8	18	187	87	37.5	44.313	1.07	0.225	0.45	1.014	10.529	4.899	0	0	15	5	19	0	0	0	0	38.462	12.821	48.718	0	0	BELMONT	FALSE	FALSE	TRUE	FALSE	FALSE	
belmonturl14.json	https://www.hinsdalemass.com/sites/g/files/vyhlif7501/f/news/hinsdale_mvp_report_2022_-_final.pdf	hinsdale	2022	massachusetts	1	1	9713	71	September 2022 Town of Hinsdale in partnerships with Commonwealth Municipal Consulting, LLCCommunit	70	24	4	0	0	1	4	1	67.308	23.077	3.846	0	0	0.962	3.846	0.962	34	1	17	2	9	0	0	53.968	1.587	26.984	3.175	14.286	0	0	BELMONT	FALSE	FALSE	TRUE	FALSE	FALSE	
arlingtonurl88.json	https://assets.bbhub.io/company/sites/60/2020/09/2020-TCFD_Guidance-Scenario-Analysis-Guidance.pdf	harvard	2019	washington	1	1	62247	133	Task Force on Climate-related Financial Disclosures Guidance on Scenario Analysis for Non-Financial	39	39	10	14	0	2	12	10	30.952	30.952	7.937	11.111	0	1.587	9.524	7.937	23	0	14	123	13	0	0	13.295	0	8.092	71.098	7.514	0	0	ARLINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl12.json	https://assets.firststreet.org/uploads/2021/02/The_Cost_of_Climate_FSF20210219-1.pdf	florida	2021	florida	1	1	62518	121	February 2021 The Cost of Climate America’s Growing Flood RiskContents Overview Contiguous United S	977	9	0	0	0	0	303	0	75.795	0.698	0	0	0	0	23.507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BELMONT	FALSE	FALSE	FALSE	TRUE	FALSE	
belmonturl15.json	https://cms7files1.revize.com/quincyma/Document%20Center/Residents/Multi-Hazard%20Mitigation%20Plan/Quincy%20HMP%205-Year%20Update%20-%20Adopted%204-2-2019.pdf	quincy	2018	massachusetts	1	1	144985	242	CITY OF QUINCY MULTI- HAZARD MITIGATION PLAN 5-YEAR UPDATE Adopted April 2, 2019 Prepared for the C	901	619	31	3	4	1	96	39	53.188	36.541	1.83	0.177	0.236	0.059	5.667	2.302	28	0	19	4	51	0	0	27.451	0	18.627	3.922	50	0	0	BELMONT	FALSE	TRUE	TRUE	TRUE	FALSE	
belmonturl19.json	https://www2.ed.gov/admins/lead/safety/threatassessmentguide.pdf	washington	2001	washington	0	1	24760	60	THREAT ASSESSMENT IN SCHOOLS: A GUIDE TO MANAGING THREATENING SITUATIONS AND TO CREATING SAFE SCHOO	0	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	22	38	0	0	0	0	0	36.667	63.333	0	0	0	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl2.json	https://www.springfield-ma.gov/dpw/fileadmin/images/Projects/X_Planning_Study/16740_EENF_Reconstruction_of_Sumner_Avenue_at_Dickinson_Street_and_Belmont_Avenue__The_X__Springfield.pdf	springfield	2023	massachusetts	1	1	8721	24	The Commonwealth of Massachusetts Executive Office of Energy and Environmental Affairs 100 Cambridg	2	25	5	10	4	2	0	0	4.167	52.083	10.417	20.833	8.333	4.167	0	0	0	0	7	0	4	0	1	0	0	58.333	0	33.333	0	8.333	BELMONT	FALSE	FALSE	TRUE	FALSE	FALSE	EXCLUDE
belmonturl25.json	https://sites.tufts.edu/gdae/files/2019/10/DaviesCV.pdf	boston	2018	massachusetts	1	1	2135	7	CURRICULUM VITAE GILLIAN T. DAVIES BSC Group, Inc. Phone: (617) 896-4524 33 Waldo Street FAX: (508)	0	1	0	0	0	0	1	0	0	50	0	0	0	0	50	0	13	0	1	0	2	0	0	81.25	0	6.25	0	12.5	0	0	BELMONT	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
belmonturl17.json	https://www.weymouth.ma.us/sites/g/files/vyhlif8386/f/uploads/15._basis_of_design_report_final.pdf	weymouth	2022	massachusetts	1	1	49868	219	[Type here] Update to Basis of Design Report Old Swamp River Dam Removal and Restoration Libbey Ind	160	35	7	3	6	17	8	0	67.797	14.831	2.966	1.271	2.542	7.203	3.39	0	0	0	58	0	0	0	0	0	0	100	0	0	0	0	BELMONT	FALSE	FALSE	TRUE	FALSE	FALSE	
belmonturl27.json	https://eeaonline.eea.state.ma.us/EEA/emepa/mepacerts/2020/sc/npc/15704%202nd%20NPC%20Worcester%20Biomanufacturing%20Campus%20Worcester%20FINAL%2011-5-2020.pdf	worcester	2020	massachusetts	1	1	5992	14	The Commonwealth of Massachusetts Executive Office of Energy and Environmental Affairs 100 Cambridg	3	17	1	13	25	5	1	0	4.615	26.154	1.538	20	38.462	7.692	1.538	0	1	0	10	0	0	0	0	9.091	0	90.909	0	0	0	0	BELMONT	FALSE	FALSE	TRUE	TRUE	FALSE	
belmonturl22.json	https://www.tiverton.ri.gov/documents/revitalization/North%20Tiverton%20Final%20Submission.pdf	weston	2020	rhode island	1	1	32834	78	proposal Town of Tiverton RHODE ISLAND May 2024 North Tiverton Revitalization Strategy & Design wes	40	40	1	0	0	8	0	0	44.944	44.944	1.124	0	0	8.989	0	0	26	0	67	8	56	3	7	15.569	0	40.12	4.79	33.533	1.796	4.192	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl21.json	https://www.tyringham-ma.gov/sites/g/files/vyhlif1336/f/news/tyringham_mvp_summary_of_findings_report-final_draft.pdf	tyringham	2021	massachusetts	1	1	54550	313	TOWN OF TYRINGHAM COMMUNITY RESILIENCE COMMUNITY RESILIENCE BUILDING WORKSHOP SUMMARY OF FINDINGS R	554	411	46	9	2	2	56	14	50.64	37.569	4.205	0.823	0.183	0.183	5.119	1.28	164	0	50	4	94	54	0	44.809	0	13.661	1.093	25.683	14.754	0	BELMONT	FALSE	FALSE	TRUE	FALSE	FALSE	
belmonturl16.json	https://dema.delaware.gov/contentFolder/pdfs/HazardMitigationPlan.pdf	wilmington	2000	delaware	1	1	75353	419	This page intentionally left blank.Executive Summary The strength and occurrence of hazards cannot 	627	381	21	6	39	35	105	69	48.87	29.696	1.637	0.468	3.04	2.728	8.184	5.378	18	0	42	0	19	0	0	22.785	0	53.165	0	24.051	0	0	BELMONT	TRUE	FALSE	FALSE	FALSE	FALSE	
belmonturl26.json	https://spo.nmfs.noaa.gov/sites/default/files/TMSPO228.pdf	maynard	2019	alaska	1	1	63072	171	NOAA Fisheries Climate Science Strategy Five Year Progress Report Jay Peterson and Roger Griffis (E	35	21	18	0	0	0	2	0	46.053	27.632	23.684	0	0	0	2.632	0	84	0	198	1	10	0	0	28.669	0	67.577	0.341	3.413	0	0	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl23.json	https://s28.q4cdn.com/781576035/files/doc_financials/2023/ar/Pfizer_2023_Impact_Report_11MAR2024.pdf	hudson	2023	new york	1	1	33514	84	2023 Impact ReportIInnttrroodduuccttiioonn GGoovveerrnnaannccee EEnnvviirroonnmmeenntt SSoocciiaall	7	9	5	59	0	0	5	0	8.235	10.588	5.882	69.412	0	0	5.882	0	3	0	8	2	9	0	0	13.636	0	36.364	9.091	40.909	0	0	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl28.json	https://rebuildbydesign.org/wp-content/uploads/2022/11/OHIO.pdf	lawrence	2021	ohio	1	1	4213	11	OHIO STATISTICS SUMMARY (2011 - 2021) OHIO 6 CLIMATE DISASTER DECLARATIONS ADAMS, ATHENS, BELMONT, 	14	19	2	0	0	0	1	0	38.889	52.778	5.556	0	0	0	2.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl29.json	https://freshpondresidents.org/wp-content/uploads/2018/04/flood-maps-climate-zoning.pdf	cambridge	2012	None	0	0	908	1	‹« 1 ARLINGTON SOMERVILLE North Cambridge Brook East Cambridge Ale wife Agassiz Wellington-Harringt	9	1	0	0	0	0	0	0	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BELMONT	TRUE	TRUE	FALSE	FALSE	FALSE	
belmonturl34.json	http://friendsofalewifereservation.org/2014-04-02-Belmont-Uplands-History-Anne-Marie-Lambert.pdf	belmont	2014	massachusetts	1	1	2869	62	Belmont Uplands: History, Relevance A Belmont Perspective on Some Regional Issues Anne-Marie Lamber	8	14	0	0	2	0	1	0	32	56	0	0	8	0	4	0	0	0	5	0	3	0	0	0	0	62.5	0	37.5	0	0	BELMONT	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
belmonturl24.json	https://www.cityofmelrose.org/sites/g/files/vyhlif3451/f/uploads/natural_hazards_mitigation_plan_public_review_draft_1.pdf	melrose	2018	massachusetts	1	1	72940	305	Natural Hazards Mitigation Plan City of Melrose, Massachusetts Draft March 2019Table of Contents 1.	736	688	54	31	12	3	89	45	44.391	41.496	3.257	1.87	0.724	0.181	5.368	2.714	115	3	22	0	63	29	1	49.356	1.288	9.442	0	27.039	12.446	0.429	BELMONT	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
belmonturl3.json	https://www.massaudubon.org/content/download/12560/file/MassAudubon_LosingGround5_FINAL_medres.pdf	boston	2013	massachusetts	1	1	16165	32	LosinG Ground Planning for Resilience Patterns of development and their impact on the nature of Mas	7	16	2	0	0	0	1	0	26.923	61.538	7.692	0	0	0	3.846	0	1	0	0	0	0	0	0	100	0	0	0	0	0	0	BELMONT	FALSE	TRUE	TRUE	FALSE	TRUE	INCLUDE
belmonturl36.json	https://cambridgecf.org/wp-content/uploads/2017/04/Cambridge-Needs-Assessment-20170123.pdf	cambridge	2014	massachusetts	1	1	28544	107	CITY OF CAMBRIDGE Community Needs Assessment January 25, 2017 Prepared by TDCTable of Contents Exec	5	1	0	1	0	0	0	0	71.429	14.286	0	14.286	0	0	0	0	2	0	119	51	81	1	0	0.787	0	46.85	20.079	31.89	0.394	0	BELMONT	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
belmonturl30.json	https://www.cityofboston.gov/images_documents/Section%204%20OSP1521%20Env%20Inventory_tcm3-48430.pdf	boston	2015	massachusetts	1	1	20464	73	Open Space Plan 2015-2021 Section 4 Environmental Inventory & AnalysisSection 4 Environmental Inven	95	64	4	1	0	2	7	1	54.598	36.782	2.299	0.575	0	1.149	4.023	0.575	0	0	20	0	3	0	0	0	0	86.957	0	13.043	0	0	BELMONT	FALSE	TRUE	TRUE	FALSE	TRUE	INCLUDE
belmonturl32.json	https://www.nae.usace.army.mil/Portals/74/docs/Topics/Cape%20Cod%20Canal%20Bridges/Reports/MRERAppendicesC-D.pdf	bourne	2020	district	0	0	83492	216	Bourne and Sagamore Bridges Cape Cod Canal, Massachusetts Major Rehabilitation Evaluation Report Ap	1	12	0	2	0	0	0	0	6.667	80	0	13.333	0	0	0	0	0	0	5	0	0	0	1	0	0	83.333	0	0	0	16.667	BELMONT	FALSE	FALSE	FALSE	FALSE	FALSE	
belmonturl33.json	https://www.mapc.org/wp-content/uploads/2022/11/2022_Nov_ExDir-Report.pdf	boston	2022	massachusetts	1	1	9087	22	Executive Director’s Report Mid-September through Mid-November Submitted to the Executive Committee	11	5	1	3	0	0	2	0	50	22.727	4.545	13.636	0	0	9.091	0	10	0	9	5	15	0	0	25.641	0	23.077	12.821	38.462	0	0	BELMONT	FALSE	TRUE	TRUE	FALSE	TRUE	INCLUDE
belmonturl38.json	https://greenribboncommission.org/wp-content/uploads/2023/03/BGR-Shared-History_%C6%92inal_IA.pdf	boston	2019	massachusetts	1	1	11739	32	Our Shared History Using Boston’s Climate Opportunities to Address Systemic RacismAcknowledgements 	19	2	6	3	2	1	2	1	52.778	5.556	16.667	8.333	5.556	2.778	5.556	2.778	1	0	21	0	0	0	0	4.545	0	95.455	0	0	0	0	BELMONT	FALSE	TRUE	TRUE	FALSE	TRUE	INCLUDE
